description,title,country,region,postal code,locality,extend address,name
"
	VeriCenter Richardson is located in the area Dallas, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 08-10-2007.",VeriCenter Richardson,USA,Texas,75081,Richardson,VeriCenter Richardson,Sungard Availability Services
"
	Peer 1 Vancouver, Spencer Building is located in the area Vancouver, Canada, and the colocation data center is  carrier neutral. The data center was last updated on 05-10-2007.","Peer 1 Vancouver, Spencer Building",Canada,British Columbia,V6B 4N5,Vancouver,"Peer 1 Vancouver, Spencer Building",Cogeco Peer 1
"
	Eastgate is located in the area Bellevue, USA (America), and the colocation data center is not  carrier neutral. The data center was last updated on 17-04-2008.",Eastgate,USA,Washington,98007,Bellevue,Eastgate,"ISOMEDIA, Inc."
"
	VeriCenter Houston is located in the area Houston, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 08-10-2007.",VeriCenter Houston,USA,Texas,77060,Houston,VeriCenter Houston,Sungard Availability Services
"
	Overlake business Center is located in the area Seattle, USA (America), and the colocation data center is not  carrier neutral. The data center was last updated on 17-04-2008.",Overlake business Center,USA,Washington,98052,Redmond,Overlake business Center,"ISOMEDIA, Inc."
"
	NewColo Frankfurt is located in the area Frankfurt (Frankfurt am Main), Germany (Deutschland), and the colocation data center is  carrier neutral. The data center was last updated on 13-10-2007.",NewColo Frankfurt,Germany,,60326,Frankfurt,NewColo Frankfurt,NewColo GmbH
"
	US Signal Southfield is located in the area Detroit, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 02-12-2013.",US Signal Southfield,USA,Michigan,48075,Southfield,US Signal Southfield,"US Signal Company, LLC"
"
	Data Hotel Groningen is located in the area Groningen, The Netherlands (Holland), and the colocation data center is  carrier neutral. The data center was last updated on 12-09-2012.",Data Hotel Groningen,The Netherlands,,9747AA,Groningen,Data Hotel Groningen,TCN
"
	US Signal Oak Brook is located in the area Chicago, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 02-12-2013.",US Signal Oak Brook,USA,Illinois,60523,Oak Brook,US Signal Oak Brook,"US Signal Company, LLC"
"
	Hurricane Fremont 2 is located in the area Fremont, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 05-10-2007.",Hurricane Fremont 2,USA,California,94539,Fremont,Hurricane Fremont 2,Hurricane Electric
"
	Entanet HQ is located in the area Shropshire, United Kingdom (UK), and the colocation data center is not  carrier neutral. The data center was last updated on 24-06-2008.",Entanet HQ,United Kingdom,,TF3 3AT,Telford,Entanet HQ,Entanet International Ltd
"
	Hurricane Fremont 1 is located in the area Fremont, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 05-10-2007.",Hurricane Fremont 1,USA,California,94539,Fremont,Hurricane Fremont 1,Hurricane Electric
"
	Easynet Brick Lane is located in the area London, United Kingdom (UK), and the colocation data center is not  carrier neutral. The data center was last updated on 08-12-2014.",Easynet Brick Lane,United Kingdom,,E1 6PU,London,Easynet Brick Lane,Easynet
"
	Easynet Schiphol Rikj is located in the area Schiphol-Rijk, The Netherlands (Holland), and the colocation data center is  carrier neutral. The data center was last updated on 08-12-2014.",Easynet Schiphol Rikj,The Netherlands,,1119 NR,Schiphol-Rijk,Easynet Schiphol Rikj,Easynet
"
	SITELPOP 1 is located in the area Bratislava, Slovakia (Slovak Republic), and the colocation data center is  carrier neutral. The data center was last updated on 18-12-2007.",SITELPOP 1,Slovakia,,85101,Bratislava,SITELPOP 1,SITEL s.r.o.
"
	SITEL Prague is located in the area Prague, Czech Republic, and the colocation data center is  carrier neutral. The data center was last updated on 13-10-2007.",SITEL Prague,Czech Republic,,10600,Prague,SITEL Prague,"SITEL, spol. s r.o."
"
	SITELPOP 2 is located in the area Bratislava, Slovakia (Slovak Republic), and the colocation data center is  carrier neutral. The data center was last updated on 18-12-2007.",SITELPOP 2,Slovakia,,85101,Bratislava,SITELPOP 2,SITEL s.r.o.
"
	Cogent Antibes is located in the area Antibes, France (Française), and the colocation data center is  carrier neutral. The data center was last updated on 27-01-2012.",Cogent Antibes,France,,6560,Antibes,Cogent Antibes,"Cogent Communications, Inc."
"
	Cogent Grenoble is located in the area Grenoble, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 27-01-2012.",Cogent Grenoble,France,,38000,Grenoble,Cogent Grenoble,"Cogent Communications, Inc."
"
	Cogent Rennes is located in the area Rennes, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 07-10-2007.",Cogent Rennes,France,,35000,Rennes,Cogent Rennes,"Cogent Communications, Inc."
"
	Cogent Dijon is located in the area Dijon, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 27-01-2012.",Cogent Dijon,France,,21000,Dijon,Cogent Dijon,"Cogent Communications, Inc."
"
	Cogent Columbus is located in the area Columbus, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 27-01-2012.",Cogent Columbus,USA,Ohio,43215,Columbus,Cogent Columbus,"Cogent Communications, Inc."
"
	Cogent Detroit is located in the area Detroit, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 30-07-2012.",Cogent Detroit,USA,Michigan,48084,Troy,Cogent Detroit,"Cogent Communications, Inc."
"
	Cogent Washington, DC 1 is located in the area Vienna Virginia, USA (America), and the colocation data center is not  carrier neutral. The data center was last updated on 30-07-2012.","Cogent Washington, DC 1",USA,Virginia,22182,Vienna,"Cogent Washington, DC 1","Cogent Communications, Inc."
"
	Cogent Bordeaux is located in the area Bordeaux, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 27-01-2012.",Cogent Bordeaux,France,,33000,Bordeaux,Cogent Bordeaux,"Cogent Communications, Inc."
"
	Cogent Paris 2 is located in the area Paris, France (Française), and the colocation data center is  carrier neutral. The data center was last updated on 30-07-2012.",Cogent Paris 2,France,,92250,Le Garenne Colombes,Cogent Paris 2,"Cogent Communications, Inc."
"
	Cogent Lille is located in the area Lille, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 27-01-2012.",Cogent Lille,France,,59000,Lille,Cogent Lille,"Cogent Communications, Inc."
"
	Cogent Herndon is located in the area Reston, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 30-07-2012.",Cogent Herndon,USA,Virginia,20170,Herndon,Cogent Herndon,"Cogent Communications, Inc."
"
	Cogent Toulouse is located in the area Toulouse, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 27-01-2012.",Cogent Toulouse,France,,31000,Toulouse,Cogent Toulouse,"Cogent Communications, Inc."
"
	Cogent Tours is located in the area Tours, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 27-01-2012.",Cogent Tours,France,,37000,Tours,Cogent Tours,"Cogent Communications, Inc."
"
	Cogent Strasbourg is located in the area Strasbourg, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 27-01-2012.",Cogent Strasbourg,France,,67300,Schiltigheim,Cogent Strasbourg,"Cogent Communications, Inc."
"
	Cogent Rouen is located in the area Rouen, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 27-01-2012.",Cogent Rouen,France,,76000,Rouen,Cogent Rouen,"Cogent Communications, Inc."
"
	Cogent Nice is located in the area Nice, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 27-01-2012.",Cogent Nice,France,,6000,Nice,Cogent Nice,"Cogent Communications, Inc."
"
	Cogent Poitiers is located in the area Poitiers, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 27-01-2012.",Cogent Poitiers,France,,86000,Poitiers,Cogent Poitiers,"Cogent Communications, Inc."
"
	Cogent Montpellier is located in the area Montpellier, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 30-07-2012.",Cogent Montpellier,France,,34000,Montpellier,Cogent Montpellier,"Cogent Communications, Inc."
"
	Cogent Nantes is located in the area Nantes, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 27-01-2012.",Cogent Nantes,France,,44000,Nantes,Cogent Nantes,"Cogent Communications, Inc."
"
	XO Austin #2 is located in the area Austin, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 07-10-2007.",XO Austin #2,USA,Texas,78758,Austin,XO Austin #2,XO Communications
"
	XO Chicago is located in the area Chicago, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Chicago,USA,Illinois,60603,Chicago,XO Chicago,XO Communications
"
	XO Atlanta is located in the area Atlanta, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 18-07-2014.",XO Atlanta,USA,Georgia,30082,Smyrna,XO Atlanta,XO Communications
"
	XO Austin is located in the area Austin, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Austin,USA,Texas,78704,Austin,XO Austin,XO Communications
"
	XO Baltimore is located in the area Baltimore, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Baltimore,USA,Maryland,21201,Baltimore,XO Baltimore,XO Communications
"
	XO Boston is located in the area Boston, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 07-10-2007.",XO Boston,USA,Massachusetts,02210,Boston,XO Boston,XO Communications
"
	XO San Francisco #2 is located in the area San Francisco, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO San Francisco #2,USA,California,94107,San Francisco,XO San Francisco #2,XO Communications
"
	XO Boston #2 is located in the area Boston, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Boston #2,USA,Massachusetts,02141,Cambridge,XO Boston #2,XO Communications
"
	XO Seattle is located in the area Seattle, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Seattle,USA,Washington,98101,Seattle,XO Seattle,XO Communications
"
	XO Santa Ana is located in the area Santa Ana, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Santa Ana,USA,California,92705,Santa Ana,XO Santa Ana,XO Communications
"
	XO Tampa is located in the area Tampa, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 22-07-2014.",XO Tampa,USA,Florida,33610,Tampa,XO Tampa,XO Communications
"
	XO St. Louis #2 is located in the area St. Louis, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO St. Louis #2,USA,Missouri,63146,Maryland Heights,XO St. Louis #2,XO Communications
"
	XO Washington DC #2 is located in the area Washington D.C., USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Washington DC #2,USA,District of Columbia,20008,Washington D.C.,XO Washington DC #2,XO Communications
"
	XO Weehawken is located in the area Hudson County, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Weehawken,USA,New Jersey,7094,Secaucus,XO Weehawken,XO Communications
"
	XO Portland #2 is located in the area Portland, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Portland #2,USA,Oregon,97008,Beaverton,XO Portland #2,XO Communications
"
	XO San Antonio is located in the area San Antonio, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO San Antonio,USA,Texas,78218,San Antonio,XO San Antonio,XO Communications
"
	XO Dallas is located in the area Dallas, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Dallas,USA,Texas,75247,Dallas,XO Dallas,XO Communications
"
	XO Columbus is located in the area Columbus, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Columbus,USA,Ohio,43085,Columbus,XO Columbus,XO Communications
"
	XO Detroit is located in the area Detroit, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Detroit,USA,Michigan,48075,Southfield,XO Detroit,XO Communications
"
	XO Denver is located in the area Denver, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Denver,USA,Colorado,80112,Englewood,XO Denver,XO Communications
"
	XO Detroit #2 is located in the area Detroit, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Detroit #2,USA,Michigan,48075,Southfield,XO Detroit #2,XO Communications
"
	XO Houston is located in the area Houston, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Houston,USA,Texas,77098,Houston,XO Houston,XO Communications
"
	XO Phoenix #2 is located in the area Phoenix, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Phoenix #2,USA,Arizona,85034,Phoenix,XO Phoenix #2,XO Communications
"
	XO Miami is located in the area Miami, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 21-07-2014.",XO Miami,USA,Florida,33169,Miami,XO Miami,XO Communications
"
	XO Memphis is located in the area Memphis, USA (America), and the colocation data center is not  carrier neutral. The data center was last updated on 25-03-2008.",XO Memphis,USA,Tennessee,38117,Memphis,XO Memphis,XO Communications
"
	XO Portland is located in the area Portland, USA (America), and the colocation data center is  carrier neutral. The data center was last updated on 07-10-2007.",XO Portland,USA,Oregon,97223,Tigard,XO Portland,XO Communications
"
	Databarn Rivium B.V. is located in the area Rotterdam, The Netherlands (Holland), and the colocation data center is  carrier neutral. The data center was last updated on 20-01-2017.",Databarn Rivium B.V.,The Netherlands,Zuid-Holland,2909LK,Capelle aan den IJssel,Databarn Rivium B.V.,Databarn
"
	Databarn Amsterdam B.V. is located in the area Amsterdam, The Netherlands (Holland), and the colocation data center is  carrier neutral. The data center was last updated on 20-01-2017.",Databarn Amsterdam B.V.,The Netherlands,Noord-Holland,1014BV,Amsterdam,Databarn Amsterdam B.V.,Databarn
"
	Interoute Leipzig is located in the area Leipzig, Germany (Deutschland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Leipzig,Germany,,04103,Leipzig,Interoute Leipzig,Interoute Communications Ltd
"
	Interoute Narbonne is located in the area Narbonne, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Narbonne,France,,11120,St Marcel Sur Aude,Interoute Narbonne,Interoute Communications Ltd
"
	Interoute Bruges is located in the area Bruges (Brugge), Belgium, and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Bruges,Belgium,,8210,Zedelgem,Interoute Bruges,Interoute Communications Ltd
"
	Interoute Nuremberg is located in the area Nuremberg (Nürnberg), Germany (Deutschland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Nuremberg,Germany,,90431,Nuremberg,Interoute Nuremberg,Interoute Communications Ltd
"
	Interoute Poitiers is located in the area Poitiers, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Poitiers,France,,86021,Poitiers,Interoute Poitiers,Interoute Communications Ltd
"
	Interoute Nice is located in the area Nice, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Nice,France,,06200,Nice,Interoute Nice,Interoute Communications Ltd
"
	Interoute Toulouse is located in the area Toulouse, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Toulouse,France,,31000,Toulouse,Interoute Toulouse,Interoute Communications Ltd
"
	Interoute Marseille is located in the area Marseille, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Marseille,France,,13015,Marseille,Interoute Marseille,Interoute Communications Ltd
"
	Interoute Strasbourg is located in the area Strasbourg, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Strasbourg,France,,67100,Strasbourg,Interoute Strasbourg,Interoute Communications Ltd
"
	Interoute Venice is located in the area Venice (Venezia), Italy (Italia), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Venice,Italy,,30170,Mestre,Interoute Venice,Interoute Communications Ltd
"
	Interoute Bonn is located in the area Bonn, Germany (Deutschland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Bonn,Germany,,53119,Bonn,Interoute Bonn,Interoute Communications Ltd
"
	Interoute Genova is located in the area Genova, Italy (Italia), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Genova,Italy,,16153,Genova,Interoute Genova,Interoute Communications Ltd
"
	Interoute Florence is located in the area Florence (Firenze), Italy (Italia), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Florence,Italy,,50019,Florence,Interoute Florence,Interoute Communications Ltd
"
	Interoute Utrecht is located in the area Utrecht, The Netherlands (Holland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Utrecht,The Netherlands,,3769,Soesterberg,Interoute Utrecht,Interoute Communications Ltd
"
	Interoute Udine is located in the area Udine, Italy (Italia), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Udine,Italy,,33100,Udine,Interoute Udine,Interoute Communications Ltd
"
	Interoute Turin is located in the area Torino, Italy (Italia), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Turin,Italy,,10156,Turin,Interoute Turin,Interoute Communications Ltd
"
	Interoute Pisa is located in the area Pisa, Italy (Italia), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Pisa,Italy,,56121,Pisa,Interoute Pisa,Interoute Communications Ltd
"
	Interoute Rome is located in the area Rome (Roma), Italy (Italia), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Rome,Italy,,00167,Rome,Interoute Rome,Interoute Communications Ltd
"
	Interoute Bari is located in the area Bari, Italy (Italia), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Bari,Italy,,70126,Bari,Interoute Bari,Interoute Communications Ltd
"
	Interoute Bologna is located in the area Bologna, Italy (Italia), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Bologna,Italy,,40128,Bologna,Interoute Bologna,Interoute Communications Ltd
"
	Interoute Vienna is located in the area Vienna (Wien), Austria (Österreich), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Vienna,Austria,,1230,Vienna,Interoute Vienna,Interoute Communications Ltd
"
	Interoute Stuttgart is located in the area Stuttgart, Germany (Deutschland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Stuttgart,Germany,,70565,Stuttgart,Interoute Stuttgart,Interoute Communications Ltd
"
	Interoute Cologne is located in the area Cologne (Köln), Germany (Deutschland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Cologne,Germany,,50354,Hurth,Interoute Cologne,Interoute Communications Ltd
"
	Interoute Brussels is located in the area Brussels (Bruxelles), Belgium, and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Brussels,Belgium,,1930,Zaventem,Interoute Brussels,Interoute Communications Ltd
"
	Interoute Gent is located in the area Gent (Ghent), Belgium, and the colocation data center is  carrier neutral. The data center was last updated on 16-07-2008.",Interoute Gent,Belgium,,9820,Merelbeke,Interoute Gent,Interoute Communications Ltd
"
	Interoute Calais is located in the area Calais, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Calais,France,,62331,Coquelles,Interoute Calais,Interoute Communications Ltd
"
	Interoute Barcelona is located in the area Barcelona, Spain (España), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Barcelona,Spain,,08001,Cerdanyola del Valles,Interoute Barcelona,Interoute Communications Ltd
"
	Interoute Paris is located in the area Paris, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 11-07-2008.",Interoute Paris,France,,93300,Aubervilliers,Interoute Paris,Interoute Communications Ltd
"
	Interoute Bordeaux is located in the area Bordeaux, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Bordeaux,France,,33140,Villenave d'Ornon,Interoute Bordeaux,Interoute Communications Ltd
"
	Interoute Amsterdam is located in the area Amsterdam, The Netherlands (Holland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-03-2008.",Interoute Amsterdam,The Netherlands,,1119 NR,Schiphol-Rijk,Interoute Amsterdam,Interoute Communications Ltd
"
	Interoute Milanese is located in the area Milan (Milano), Italy (Italia), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Milanese,Italy,,20098,S Guiliano Milanese,Interoute Milanese,Interoute Communications Ltd
"
	Interoute Leiston is located in the area Leiston, United Kingdom (UK), and the colocation data center is not  carrier neutral. The data center was last updated on 25-07-2008.",Interoute Leiston,United Kingdom,,IP16 4L,Leiston,Interoute Leiston,Interoute Communications Ltd
"
	Interoute Munich is located in the area Munich (Münich), Germany (Deutschland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Munich,Germany,,80939,Munich,Interoute Munich,Interoute Communications Ltd
"
	Interoute Dortmund is located in the area Dortmund, Germany (Deutschland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Dortmund,Germany,,44269,Dortmund,Interoute Dortmund,Interoute Communications Ltd
"
	Interoute Lille is located in the area Lille, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Lille,France,,59320,Sequedin,Interoute Lille,Interoute Communications Ltd
"
	Interoute Garching is located in the area Munich (Münich), Germany (Deutschland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Garching,Germany,,85748,Garching,Interoute Garching,Interoute Communications Ltd
"
	Interoute Hamburg is located in the area Hamburg, Germany (Deutschland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Hamburg,Germany,,21079,Hamburg,Interoute Hamburg,Interoute Communications Ltd
"
	Interoute Geneva is located in the area Geneva (Genève), Switzerland (Schweiz), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Geneva,Switzerland,,1217,Meyrin,Interoute Geneva,Interoute Communications Ltd
"
	Interoute Frankfurt is located in the area Frankfurt (Frankfurt am Main), Germany (Deutschland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Frankfurt,Germany,,60314,Frankfurt,Interoute Frankfurt,Interoute Communications Ltd
"
	Interoute Eschborn is located in the area Frankfurt (Frankfurt am Main), Germany (Deutschland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Eschborn,Germany,,65760,Eschborn,Interoute Eschborn,Interoute Communications Ltd
"
	Interoute Dusseldorf is located in the area Düsseldorf, Germany (Deutschland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Dusseldorf,Germany,,40721,Hilden,Interoute Dusseldorf,Interoute Communications Ltd
"
	Interoute Berlin is located in the area Berlin, Germany (Deutschland), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Berlin,Germany,,14532,Kleinmachow,Interoute Berlin,Interoute Communications Ltd
"
	Interoute Bilbao is located in the area Bilbao, Spain (España), and the colocation data center is not  carrier neutral. The data center was last updated on 25-07-2008.",Interoute Bilbao,Spain,,48970,Basauri,Interoute Bilbao,Interoute Communications Ltd
"
	Interoute Mareuil sur Ay is located in the area Mareuil sur Ay, France (Française), and the colocation data center is not  carrier neutral. The data center was last updated on 25-07-2008.",Interoute Mareuil sur Ay,France,,51160,Mareuil sur Ay,Interoute Mareuil sur Ay,Interoute Communications Ltd
"
	Interoute Liege is located in the area Liege (Liège), Belgium, and the colocation data center is not  carrier neutral. The data center was last updated on 25-07-2008.",Interoute Liege,Belgium,,4000,Liege,Interoute Liege,Interoute Communications Ltd
"
	Interoute Stockholm is located in the area Stockholm, Sweden (Sverige), and the colocation data center is not  carrier neutral. The data center was last updated on 24-07-2008.",Interoute Stockholm,Sweden,,10451,Stockholm,Interoute Stockholm,Interoute Communications Ltd
"
	Interoute Valencia is located in the area Valencia, Spain (España), and the colocation data center is not  carrier neutral. The data center was last updated on 25-07-2008.",Interoute Valencia,Spain,,46190,Ribarroja del Turia,Interoute Valencia,Interoute Communications Ltd
